z3-5.1.0,ambiguity_affine|case102|xhi,0.007087,true,1536,1536,0,0_of_0,990b_2ca99174367560cf,true,true,true,0,true,ambiguity_affine,1536,9.382,102,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case102__xhi.smt2,2ca99174367560cf,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case102|ylo,0.006603,true,1536,1536,0,0_of_0,990b_125d637101390162,true,true,true,0,true,ambiguity_affine,1536,9.382,102,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case102__ylo.smt2,125d637101390162,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case102|yhi,0.005767,true,1536,1536,0,0_of_0,989b_7ea6aac2315f1926,true,true,true,0,true,ambiguity_affine,1536,9.382,102,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case102__yhi.smt2,7ea6aac2315f1926,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case102|zlo,0.006804,true,1536,1536,0,0_of_0,989b_2f111f1061a0a645,true,true,true,0,true,ambiguity_affine,1536,9.382,102,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,false,true,sat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case102__zlo.smt2,2f111f1061a0a645,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case102|zhi,0.006198,true,1536,1536,0,0_of_0,989b_cdebbfb61423d97e,true,true,true,0,true,ambiguity_affine,1536,9.382,102,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,true,false,true,sat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case102__zhi.smt2,cdebbfb61423d97e,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case103|xlo,0.005686,true,1536,1536,0,0_of_0,988b_1d50a264ef26f516,true,true,true,0,true,ambiguity_affine,1536,9.382,103,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case103__xlo.smt2,1d50a264ef26f516,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case103|xhi,0.006839,true,1536,1536,0,0_of_0,989b_1b0548b93463f13f,true,true,true,0,true,ambiguity_affine,1536,9.382,103,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,false,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case103__xhi.smt2,1b0548b93463f13f,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case103|ylo,0.005601,true,1536,1536,0,0_of_0,988b_8d062be7bb474aad,true,true,true,0,true,ambiguity_affine,1536,9.382,103,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case103__ylo.smt2,8d062be7bb474aad,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case103|yhi,0.005930,true,1536,1536,0,0_of_0,988b_8d80985d7e16461e,true,true,true,0,true,ambiguity_affine,1536,9.382,103,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case103__yhi.smt2,8d80985d7e16461e,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case103|zlo,0.006043,true,1536,1536,0,0_of_0,989b_828fc836266fae28,true,true,true,0,true,ambiguity_affine,1536,9.382,103,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case103__zlo.smt2,828fc836266fae28,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case103|zhi,0.005910,true,1536,1536,0,0_of_0,988b_28992538c2e6de12,true,true,true,0,true,ambiguity_affine,1536,9.382,103,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,true,false,true,sat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case103__zhi.smt2,28992538c2e6de12,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case104|xlo,0.006150,true,1536,1536,0,0_of_0,991b_17d448cb06834e7e,true,true,true,0,true,ambiguity_affine,1536,9.382,104,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case104__xlo.smt2,17d448cb06834e7e,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case104|xhi,0.005982,true,1536,1536,0,0_of_0,989b_3695d3d042584a64,true,true,true,0,true,ambiguity_affine,1536,9.382,104,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,true,false,true,sat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case104__xhi.smt2,3695d3d042584a64,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case104|ylo,0.006107,true,1536,1536,0,0_of_0,991b_3619eff106e406a7,true,true,true,0,true,ambiguity_affine,1536,9.382,104,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case104__ylo.smt2,3619eff106e406a7,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case104|yhi,0.005988,true,1536,1536,0,0_of_0,989b_7393bae1bbd44d4a,true,true,true,0,true,ambiguity_affine,1536,9.382,104,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,true,false,true,sat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case104__yhi.smt2,7393bae1bbd44d4a,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case104|zlo,0.006058,true,1536,1536,0,0_of_0,992b_511268e1b4b2169e,true,true,true,0,true,ambiguity_affine,1536,9.382,104,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,false,unsat,2,true,truth_is_magnitude_free,992,ambiguity_affine__case104__zlo.smt2,511268e1b4b2169e,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case104|zhi,0.005862,true,1536,1536,0,0_of_0,990b_d7d5b9695e21cc43,true,true,true,0,true,ambiguity_affine,1536,9.382,104,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,true,false,true,sat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case104__zhi.smt2,d7d5b9695e21cc43,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case105|xlo,0.006164,true,1536,1536,0,0_of_0,989b_632f31f6f9fda9f1,true,true,true,0,true,ambiguity_affine,1536,9.382,105,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,false,false,sat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case105__xlo.smt2,632f31f6f9fda9f1,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case105|xhi,0.005971,true,1536,1536,0,0_of_0,988b_447342056c656e54,true,true,true,0,true,ambiguity_affine,1536,9.382,105,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,true,false,true,sat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case105__xhi.smt2,447342056c656e54,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case105|ylo,0.006471,true,1536,1536,0,0_of_0,989b_3c40770c92cc4458,true,true,true,0,true,ambiguity_affine,1536,9.382,105,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,false,false,sat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case105__ylo.smt2,3c40770c92cc4458,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case105|yhi,0.006207,true,1536,1536,0,0_of_0,988b_b6299fa439911c2a,true,true,true,0,true,ambiguity_affine,1536,9.382,105,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,true,false,true,sat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case105__yhi.smt2,b6299fa439911c2a,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case105|zlo,0.006131,true,1536,1536,0,0_of_0,990b_460f01f4c10b36ab,true,true,true,0,true,ambiguity_affine,1536,9.382,105,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,true,false,false,sat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case105__zlo.smt2,460f01f4c10b36ab,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case105|zhi,0.006293,true,1536,1536,0,0_of_0,989b_ce3223d7edcf938f,true,true,true,0,true,ambiguity_affine,1536,9.382,105,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,true,false,true,sat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case105__zhi.smt2,ce3223d7edcf938f,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case106|xlo,0.006243,true,1536,1536,0,0_of_0,990b_c90c84b8edb5d671,true,true,true,0,true,ambiguity_affine,1536,9.382,106,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case106__xlo.smt2,c90c84b8edb5d671,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case106|xhi,0.005490,true,1536,1536,0,0_of_0,989b_9103c6900b6e1bb0,true,true,true,0,true,ambiguity_affine,1536,9.382,106,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case106__xhi.smt2,9103c6900b6e1bb0,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case106|ylo,0.006657,true,1536,1536,0,0_of_0,990b_47b7e9bc3989b3c2,true,true,true,0,true,ambiguity_affine,1536,9.382,106,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case106__ylo.smt2,47b7e9bc3989b3c2,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case106|yhi,0.006005,true,1536,1536,0,0_of_0,988b_b4c79ceca507d2a9,true,true,true,0,true,ambiguity_affine,1536,9.382,106,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,true,false,true,sat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case106__yhi.smt2,b4c79ceca507d2a9,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case106|zlo,0.005857,true,1536,1536,0,0_of_0,990b_69c5f58e6591f3fe,true,true,true,0,true,ambiguity_affine,1536,9.382,106,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,true,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case106__zlo.smt2,69c5f58e6591f3fe,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case106|zhi,0.005888,true,1536,1536,0,0_of_0,989b_a971dd4d9184a942,true,true,true,0,true,ambiguity_affine,1536,9.382,106,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,true,false,true,sat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case106__zhi.smt2,a971dd4d9184a942,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case107|xlo,0.006171,true,1536,1536,0,0_of_0,988b_c3b55e6f792afe60,true,true,true,0,true,ambiguity_affine,1536,9.382,107,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,true,false,false,sat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case107__xlo.smt2,c3b55e6f792afe60,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case107|xhi,0.006261,true,1536,1536,0,0_of_0,988b_bb27884c305efd30,true,true,true,0,true,ambiguity_affine,1536,9.382,107,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case107__xhi.smt2,bb27884c305efd30,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case107|ylo,0.006246,true,1536,1536,0,0_of_0,988b_d33f4325287669ad,true,true,true,0,true,ambiguity_affine,1536,9.382,107,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case107__ylo.smt2,d33f4325287669ad,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case107|yhi,0.005850,true,1536,1536,0,0_of_0,987b_e5ba23ec03e24599,true,true,true,0,true,ambiguity_affine,1536,9.382,107,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,true,false,true,sat,2,true,truth_is_magnitude_free,987,ambiguity_affine__case107__yhi.smt2,e5ba23ec03e24599,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case107|zlo,0.005947,true,1536,1536,0,0_of_0,989b_4e35b9b2ba360eac,true,true,true,0,true,ambiguity_affine,1536,9.382,107,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case107__zlo.smt2,4e35b9b2ba360eac,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case107|zhi,0.006194,true,1536,1536,0,0_of_0,988b_3b0c9f392c8f6356,true,true,true,0,true,ambiguity_affine,1536,9.382,107,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,true,false,true,sat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case107__zhi.smt2,3b0c9f392c8f6356,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case108|xlo,0.005899,true,1536,1536,0,0_of_0,989b_da9f6e2d65c80586,true,true,true,0,true,ambiguity_affine,1536,9.382,108,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case108__xlo.smt2,da9f6e2d65c80586,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case108|xhi,0.006027,true,1536,1536,0,0_of_0,988b_637711cfef44d90f,true,true,true,0,true,ambiguity_affine,1536,9.382,108,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,true,false,true,sat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case108__xhi.smt2,637711cfef44d90f,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case108|ylo,0.006257,true,1536,1536,0,0_of_0,990b_1bad6a8a4f9805a6,true,true,true,0,true,ambiguity_affine,1536,9.382,108,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,false,unsat,2,true,truth_is_magnitude_free,990,ambiguity_affine__case108__ylo.smt2,1bad6a8a4f9805a6,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case108|yhi,0.005558,true,1536,1536,0,0_of_0,989b_fa5e73467fc63b4e,true,true,true,0,true,ambiguity_affine,1536,9.382,108,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case108__yhi.smt2,fa5e73467fc63b4e,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case108|zlo,0.006661,true,1536,1536,0,0_of_0,991b_0ba59d88a24c2b89,true,true,true,0,true,ambiguity_affine,1536,9.382,108,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case108__zlo.smt2,0ba59d88a24c2b89,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case108|zhi,0.005997,true,1536,1536,0,0_of_0,989b_55ac37f3fb8958d2,true,true,true,0,true,ambiguity_affine,1536,9.382,108,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,true,false,true,sat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case108__zhi.smt2,55ac37f3fb8958d2,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case109|xlo,0.006253,true,1536,1536,0,0_of_0,988b_8bfa62de179f5702,true,true,true,0,true,ambiguity_affine,1536,9.382,109,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case109__xlo.smt2,8bfa62de179f5702,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case109|xhi,0.005804,true,1536,1536,0,0_of_0,987b_339ca79b2937dd9f,true,true,true,0,true,ambiguity_affine,1536,9.382,109,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,true,false,true,sat,2,true,truth_is_magnitude_free,987,ambiguity_affine__case109__xhi.smt2,339ca79b2937dd9f,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case109|ylo,0.006357,true,1536,1536,0,0_of_0,988b_25cfe61f781474af,true,true,true,0,true,ambiguity_affine,1536,9.382,109,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,true,false,false,sat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case109__ylo.smt2,25cfe61f781474af,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case109|yhi,0.006010,true,1536,1536,0,0_of_0,988b_dbf75cf308d68e4e,true,true,true,0,true,ambiguity_affine,1536,9.382,109,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case109__yhi.smt2,dbf75cf308d68e4e,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case109|zlo,0.005879,true,1536,1536,0,0_of_0,989b_4a5d0574f1d281cc,true,true,true,0,true,ambiguity_affine,1536,9.382,109,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case109__zlo.smt2,4a5d0574f1d281cc,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case109|zhi,0.006105,true,1536,1536,0,0_of_0,988b_afc292454686256e,true,true,true,0,true,ambiguity_affine,1536,9.382,109,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,true,false,true,sat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case109__zhi.smt2,afc292454686256e,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case110|xlo,0.006131,true,1536,1536,0,0_of_0,988b_5f350fd92ef63058,true,true,true,0,true,ambiguity_affine,1536,9.382,110,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case110__xlo.smt2,5f350fd92ef63058,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case110|xhi,0.006043,true,1536,1536,0,0_of_0,988b_d5f693056dc2348e,true,true,true,0,true,ambiguity_affine,1536,9.382,110,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case110__xhi.smt2,d5f693056dc2348e,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case110|ylo,0.006986,true,1536,1536,0,0_of_0,989b_fbbe38381ad1fe56,true,true,true,0,true,ambiguity_affine,1536,9.382,110,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,false,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case110__ylo.smt2,fbbe38381ad1fe56,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case110|yhi,0.006131,true,1536,1536,0,0_of_0,988b_055577f908fa6de8,true,true,true,0,true,ambiguity_affine,1536,9.382,110,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case110__yhi.smt2,055577f908fa6de8,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case110|zlo,0.006117,true,1536,1536,0,0_of_0,989b_6d7727efdfe7958a,true,true,true,0,true,ambiguity_affine,1536,9.382,110,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,true,unsat,2,true,truth_is_magnitude_free,989,ambiguity_affine__case110__zlo.smt2,6d7727efdfe7958a,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case110|zhi,0.006214,true,1536,1536,0,0_of_0,988b_d226dd94bc2447b4,true,true,true,0,true,ambiguity_affine,1536,9.382,110,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,true,false,true,sat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case110__zhi.smt2,d226dd94bc2447b4,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case111|xlo,0.005828,true,1536,1536,0,0_of_0,987b_c27cae7df9dd0fb2,true,true,true,0,true,ambiguity_affine,1536,9.382,111,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,true,unsat,2,true,truth_is_magnitude_free,987,ambiguity_affine__case111__xlo.smt2,c27cae7df9dd0fb2,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case111|xhi,0.006162,true,1536,1536,0,0_of_0,987b_413a6921b84e329c,true,true,true,0,true,ambiguity_affine,1536,9.382,111,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,true,unsat,2,true,truth_is_magnitude_free,987,ambiguity_affine__case111__xhi.smt2,413a6921b84e329c,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case111|ylo,0.006113,true,1536,1536,0,0_of_0,987b_afad70c50f924563,true,true,true,0,true,ambiguity_affine,1536,9.382,111,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,ylo,false,true,true,unsat,2,true,truth_is_magnitude_free,987,ambiguity_affine__case111__ylo.smt2,afad70c50f924563,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case111|yhi,0.005627,true,1536,1536,0,0_of_0,987b_81d7aa71b948f956,true,true,true,0,true,ambiguity_affine,1536,9.382,111,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,yhi,false,true,true,unsat,2,true,truth_is_magnitude_free,987,ambiguity_affine__case111__yhi.smt2,81d7aa71b948f956,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case111|zlo,0.006473,true,1536,1536,0,0_of_0,988b_e1fa95040b98b8ba,true,true,true,0,true,ambiguity_affine,1536,9.382,111,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zlo,false,true,true,unsat,2,true,truth_is_magnitude_free,988,ambiguity_affine__case111__zlo.smt2,e1fa95040b98b8ba,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case111|zhi,0.006412,true,1536,1536,0,0_of_0,987b_3741fc427aeba41e,true,true,true,0,true,ambiguity_affine,1536,9.382,111,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,zhi,true,false,true,sat,2,true,truth_is_magnitude_free,987,ambiguity_affine__case111__zhi.smt2,3741fc427aeba41e,Z3_version_5.1.0_-_64_bit,sat,192,399.598
z3-5.1.0,ambiguity_affine|case112|xlo,0.006968,true,1536,1536,0,0_of_0,991b_f0420c49ce9e7ea3,true,true,true,0,true,ambiguity_affine,1536,9.382,112,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xlo,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case112__xlo.smt2,f0420c49ce9e7ea3,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
z3-5.1.0,ambiguity_affine|case112|xhi,0.006650,true,1536,1536,0,0_of_0,991b_4aa2be33cf0ff391,true,true,true,0,true,ambiguity_affine,1536,9.382,112,120,192,0,0,0,98304,0,6836,0,192,V-24|V-25|M-165|M-352,0,affine,xhi,false,true,false,unsat,2,true,truth_is_magnitude_free,991,ambiguity_affine__case112__xhi.smt2,4aa2be33cf0ff391,Z3_version_5.1.0_-_64_bit,unsat,192,399.598
